"parcel_id","neighborhood","sale_price","avg_price","price_ratio","investment_flag"
"083 13 0 326.00","2326",215000,"365735","0.59","Underpriced"
"108 03 0 098.00","4135",53574,"90713","0.59","Underpriced"
"102 11 0 020.00","4426",205000,"347891","0.59","Underpriced"
"083 05 0 435.00","2326",215698,"365735","0.59","Underpriced"
"106 14 0 032.00","3132",71411,"120464","0.59","Underpriced"
"072 10 0 206.00","2726",170000,"288925","0.59","Underpriced"
"083 14 0 244.00","2326",215000,"365735","0.59","Underpriced"
"146 04 0 189.00","4026",160000,"271986","0.59","Underpriced"
"094 01 0 139.00","2328",140000,"238504","0.59","Underpriced"
"071 15 0 539.00","3426",100000,"168290","0.59","Underpriced"
"104 11 0 315.00","2426",324225,"544964","0.59","Underpriced"
"117 08 0 148.00","2226",412250,"702381","0.59","Underpriced"
"072 13 0 167.00","3628",125000,"208757","0.60","Underpriced"
"115 08 0 046.00","4429",370500,"618787","0.60","Underpriced"
"104 05 0 040.00","2526",271000,"448384","0.60","Underpriced"
"095 11 0 187.00","4130",100000,"165917","0.60","Underpriced"
"133 07 0 062.00","3131",92551,"155391","0.60","Underpriced"
"130 02 0 128.00","9026",860000,"1426267","0.60","Underpriced"
"083 10 0 156.00","2326",220000,"365735","0.60","Underpriced"
"130 08 0 079.00","3229",585000,"970875","0.60","Underpriced"
"103 04 0 311.00","1126",225000,"377736","0.60","Underpriced"
"118 02 0 156.00","1626",290000,"485564","0.60","Underpriced"
"083 06 0 373.00","2326",220000,"365735","0.60","Underpriced"
"148 05 0 160.00","3927",85000,"141184","0.60","Underpriced"
"129 12 0 099.00","4327",470000,"777740","0.60","Underpriced"
"132 01 0 096.00","9528",352000,"589973","0.60","Underpriced"
"076 05 0 125.00","6229",94000,"155407","0.60","Underpriced"
"161 07 0 123.00","4028",118500,"197237","0.60","Underpriced"
"087 00 0 057.00","6229",92500,"155407","0.60","Underpriced"
"087 13 0 021.00","6229",94000,"155407","0.60","Underpriced"
"145 10 0 052.00","9226",502500,"844165","0.60","Underpriced"
"083 09 0 287.00","2326",220000,"365735","0.60","Underpriced"
"145 12 0 018.00","9529",493000,"827009","0.60","Underpriced"
"146 10 0 013.00","9529",495000,"827009","0.60","Underpriced"
"146 13 0 008.00","9529",500000,"827009","0.60","Underpriced"
"131 16 0 047.00","9529",500000,"827009","0.60","Underpriced"
"104 01 0 302.00","2526",268000,"448384","0.60","Underpriced"
"119 13 0 037.00","3179",88000,"145798","0.60","Underpriced"
"094 01 0 362.00","2328",143000,"238504","0.60","Underpriced"
"162 03 0 421.00","3929",75000,"125431","0.60","Underpriced"
"072 09 0 128.00","3628",125000,"208757","0.60","Underpriced"
"091 16 0 355.00","1126",225000,"377736","0.60","Underpriced"
"145 09 0 049.00","9226",505000,"844165","0.60","Underpriced"
"095 05 0 048.00","4129",90300,"151691","0.60","Underpriced"
"073 05 0 167.00","7329",131000,"216675","0.60","Underpriced"
"085 07 0 070.00","4128",105000,"174508","0.60","Underpriced"
"107 13 0 083.00","3026",61000,"102347","0.60","Underpriced"
"084 10 0 027.00","4130",100000,"165917","0.60","Underpriced"
"095 11 0 084.00","4130",100000,"165917","0.60","Underpriced"
"091 12 0 327.00","1226",150000,"251441","0.60","Underpriced"
"146 10 0 006.00","9529",492500,"827009","0.60","Underpriced"
"083 07 0 217.00","3629",140000,"234542","0.60","Underpriced"
"083 01 0 450.00","3628",125000,"208757","0.60","Underpriced"
"091 12 0 326.00","1226",150000,"251441","0.60","Underpriced"
"133 08 0 200.00","3926",80000,"132656","0.60","Underpriced"
"103 04 0 010.00","2526",270000,"448384","0.60","Underpriced"
"083 05 0 294.00","2326",220000,"365735","0.60","Underpriced"
"083 09 0 432.00","2326",218250,"365735","0.60","Underpriced"
"091 07 0 125.00","1226",150000,"251441","0.60","Underpriced"
"082 04 0 204.00","3628",125000,"208757","0.60","Underpriced"
"132 14 0 066.00","9529",500000,"827009","0.60","Underpriced"
"081 08 0 301.00","126",158000,"263041","0.60","Underpriced"
"160 02 0 031.00","9529",500000,"827009","0.60","Underpriced"
"106 16 0 012.00","3128",139200,"230415","0.60","Underpriced"
"135 05 0 023.00","3826",80900,"135893","0.60","Underpriced"
"060 16 0 079.00","4832",73000,"122360","0.60","Underpriced"
"073 13 0 132.00","3626",135000,"223658","0.60","Underpriced"
"051 12 0 035.00","6927",70000,"116061","0.60","Underpriced"
"144 15 0 001.00","9226",507000,"844165","0.60","Underpriced"
"043 14 0 184.00","6927",70000,"116061","0.60","Underpriced"
"083 01 0 117.00","3628",126000,"208757","0.60","Underpriced"
"072 07 0 180.00","7328",144500,"240699","0.60","Underpriced"
"051 14 0 050.00","4830",112250,"186566","0.60","Underpriced"
"041 00 0 010.00","6828",106000,"175820","0.60","Underpriced"
"070 04 0 003.00","3534",75000,"124582","0.60","Underpriced"
"146 06 0 033.00","9529",495000,"827009","0.60","Underpriced"
"091 12 0 068.00","1226",150000,"251441","0.60","Underpriced"
"132 01 0 200.00","9528",355000,"589973","0.60","Underpriced"
"060 07 0 143.00","4829",83000,"137362","0.60","Underpriced"
"060 16 0 225.00","4832",73000,"122360","0.60","Underpriced"
"052 01 0 301.00","6927",70000,"116061","0.60","Underpriced"
"095 14 0 024.00","4130",100000,"165917","0.60","Underpriced"
"081 06 0 080.00","3327",60000,"100374","0.60","Underpriced"
"032 13 0 002.00","6828",106000,"175820","0.60","Underpriced"
"129 10 0 078.00","4430",312000,"523006","0.60","Underpriced"
"086 01 0 025.00","6233",83500,"139410","0.60","Underpriced"
"133 16 0 099.00","3926",80000,"132656","0.60","Underpriced"
"092 13 0 490.00","1126",225000,"377736","0.60","Underpriced"
"052 09 0 078.00","6927",70000,"116061","0.60","Underpriced"
"131 05 0 043.00","3229",585000,"970875","0.60","Underpriced"
"104 11 0 130.00","2426",327000,"544964","0.60","Underpriced"
"116 08 0 124.00","3228",389000,"652244","0.60","Underpriced"
"119 09 0 172.00","3130",87500,"145811","0.60","Underpriced"
"145 08 0 019.00","9529",498400,"827009","0.60","Underpriced"
"132 09 0 013.00","3727",370000,"617802","0.60","Underpriced"
"129 08 0 094.00","4326",175000,"292087","0.60","Underpriced"
"052 01 0 239.00","6927",70000,"116061","0.60","Underpriced"
"130 09 0 005.00","4327",464000,"777740","0.60","Underpriced"
"092 02 0 454.00","1129",63000,"104493","0.60","Underpriced"
"072 08 0 205.00","7330",122700,"203936","0.60","Underpriced"
"104 01 0 256.00","2526",267000,"448384","0.60","Underpriced"
"052 02 0 232.00","6927",70000,"116061","0.60","Underpriced"
"083 06 0 077.00","2726",174000,"288925","0.60","Underpriced"
"150 03 0 271.00","4291",80000,"133126","0.60","Underpriced"
"147 16 0 033.00","4028",118500,"197237","0.60","Underpriced"
"083 01 0 399.00","2726",172000,"288925","0.60","Underpriced"
"071 08 0 097.00","4832",73500,"122360","0.60","Underpriced"
"084 01 0 134.00","3626",133750,"223658","0.60","Underpriced"
"083 07 0 091.00","3629",140000,"234542","0.60","Underpriced"
"061 03 0 165.00","7326",135000,"225910","0.60","Underpriced"
"044 14 0 024.00","6226",82000,"135658","0.60","Underpriced"
"082 03 0 307.00","2026",119000,"197491","0.60","Underpriced"
"043 13 0 309.00","6927",70000,"116061","0.60","Underpriced"
"095 11 0 063.00","4130",100000,"165917","0.60","Underpriced"
"072 03 0 163.00","7328",145000,"240699","0.60","Underpriced"
"090 08 0 156.00","3329",92000,"153487","0.60","Underpriced"
"128 02 0 019.00","6736",187800,"311998","0.60","Underpriced"
"061 07 0 227.00","7332",120000,"199703","0.60","Underpriced"
"093 04 0 046.00","2326",220000,"365735","0.60","Underpriced"
"083 11 0 165.00","3629",140500,"234542","0.60","Underpriced"
"072 15 0 207.00","7330",121875,"203936","0.60","Underpriced"
"117 16 0 042.00","3726",270000,"448188","0.60","Underpriced"
"051 04 0 045.00","6928",90000,"150077","0.60","Underpriced"
"053 13 0 096.00","6926",96500,"160188","0.60","Underpriced"
"146 11 0 023.00","4026",163000,"271986","0.60","Underpriced"
"052 01 0 256.00","6927",69900,"116061","0.60","Underpriced"
"130 02 0 165.00","9026",850000,"1426267","0.60","Underpriced"
"116 16 0 080.00","3228",391000,"652244","0.60","Underpriced"
"044 14 0 127.00","6226",81500,"135658","0.60","Underpriced"
"083 06 0 337.00","2326",220000,"365735","0.60","Underpriced"
"091 16 0 349.00","1126",225000,"377736","0.60","Underpriced"
"131 07 0 088.00","3728",342500,"573374","0.60","Underpriced"
"118 09 0 160.00","3726",270000,"448188","0.60","Underpriced"
"103 13 0 039.00","4427",405000,"674944","0.60","Underpriced"
"104 05 0 437.00","2526",269900,"448384","0.60","Underpriced"
"103 04 0 387.00","2526",268700,"448384","0.60","Underpriced"
"103 04 0 251.00","2526",269900,"448384","0.60","Underpriced"
"043 15 0 249.00","6927",70000,"116061","0.60","Underpriced"
"128 13 0 020.00","6736",188000,"311998","0.60","Underpriced"
"134 13 0 157.00","3926",80000,"132656","0.60","Underpriced"
"061 11 0 077.00","7332",120060,"199703","0.60","Underpriced"
"105 01 0 213.00","1026",225000,"377237","0.60","Underpriced"
"116 08 0 125.00","3228",392500,"652244","0.60","Underpriced"
"104 10 0 216.00","2426",326000,"544964","0.60","Underpriced"
"115 02 0 021.00","4428",243500,"404698","0.60","Underpriced"
"103 04 0 025.00","2526",270000,"448384","0.60","Underpriced"
"061 07 0 155.00","7332",120000,"199703","0.60","Underpriced"
"116 08 0 011.00","3228",389900,"652244","0.60","Underpriced"
"104 01 0 074.00","1126",225000,"377736","0.60","Underpriced"
"149 08 0 065.00","6028",79500,"132146","0.60","Underpriced"
"108 08 0 224.00","4132",85000,"140536","0.60","Underpriced"
"147 02 0 055.00","4026",162500,"271986","0.60","Underpriced"
"052 09 0 037.00","6927",70000,"116061","0.60","Underpriced"
"051 07 0 021.00","6942",112000,"186907","0.60","Underpriced"
"148 05 0 107.00","3927",85000,"141184","0.60","Underpriced"
"117 02 0 168.00","3226",355000,"590033","0.60","Underpriced"
"059 10 0 078.00","3533",65000,"108406","0.60","Underpriced"
"061 07 0 056.00","7332",120000,"199703","0.60","Underpriced"
"060 02 0 027.00","4827",65700,"109132","0.60","Underpriced"
"049 00 0 083.00","4926",92000,"152504","0.60","Underpriced"
"130 11 0 044.00","9226",505000,"844165","0.60","Underpriced"
"060 16 0 160.00","4832",74000,"122360","0.60","Underpriced"
"061 15 0 112.00","7328",145000,"240699","0.60","Underpriced"
"083 06 0 345.00","2326",219000,"365735","0.60","Underpriced"
"085 13 0 042.00","4127",115000,"190624","0.60","Underpriced"
"118 13 0 055.00","3726",268000,"448188","0.60","Underpriced"
"148 13 0 128.00","3927",85000,"141184","0.60","Underpriced"
"148 14 0 253.00","3929",75000,"125431","0.60","Underpriced"
"161 02 0 038.00","4028",118100,"197237","0.60","Underpriced"
"076 01 0 039.00","6229",94000,"155407","0.60","Underpriced"
"072 02 0 177.00","7328",145000,"240699","0.60","Underpriced"
"044 11 0 123.00","6226",81480,"135658","0.60","Underpriced"
"042 12 0 094.00","6928",89995,"150077","0.60","Underpriced"
"081 03 0 202.00","226",65900,"109880","0.60","Underpriced"
"083 05 0 316.00","2326",220000,"365735","0.60","Underpriced"
"083 05 0 075.00","3628",125000,"208757","0.60","Underpriced"
"130 06 0 007.00","4328",355000,"594574","0.60","Underpriced"
"132 01 0 188.00","9528",355000,"589973","0.60","Underpriced"
"129 11 0 017.00","4430",315000,"523006","0.60","Underpriced"
"104 01 0 020.00","1126",228000,"377736","0.60","Underpriced"
"091 15 0 183.00","2526",270000,"448384","0.60","Underpriced"
"072 04 0 233.00","7328",145000,"240699","0.60","Underpriced"
"073 10 0 073.00","7329",129900,"216675","0.60","Underpriced"
"072 07 0 339.00","7328",145000,"240699","0.60","Underpriced"
"105 07 0 233.00","3127",150000,"252002","0.60","Underpriced"
"107 04 0 027.00","4130",100000,"165917","0.60","Underpriced"
"073 09 0 122.00","7331",128000,"213869","0.60","Underpriced"
"061 14 0 120.00","7332",120000,"199703","0.60","Underpriced"
"104 05 0 309.00","2626",415000,"689119","0.60","Underpriced"
"133 02 0 262.00","3126",94500,"156832","0.60","Underpriced"
"081 06 0 097.00","3327",60000,"100374","0.60","Underpriced"
"104 01 0 255.00","2526",268000,"448384","0.60","Underpriced"
"015 14 0 071.00","7226",103500,"171133","0.60","Underpriced"
"091 07 0 268.00","1226",150000,"251441","0.60","Underpriced"
"084 11 0 028.00","4130",99000,"165917","0.60","Underpriced"
"119 05 0 214.00","3130",88000,"145811","0.60","Underpriced"
"130 15 0 075.00","9226",507000,"844165","0.60","Underpriced"
"091 15 0 308.00","2526",270000,"448384","0.60","Underpriced"
"116 13 0 011.00","4429",371000,"618787","0.60","Underpriced"
"085 13 0 024.00","4127",115000,"190624","0.60","Underpriced"
"072 13 0 274.00","3628",125000,"208757","0.60","Underpriced"
"104 15 0 429.00","2226",420000,"702381","0.60","Underpriced"
"117 08 0 005.00","2229",299000,"495294","0.60","Underpriced"
"128 14 0 091.00","6733",135900,"221318","0.61","Underpriced"
"094 01 0 053.00","2328",145000,"238504","0.61","Underpriced"
"091 13 0 295.00","3330",125000,"203755","0.61","Underpriced"
"071 15 0 034.00","3426",103000,"168290","0.61","Underpriced"
"104 15 0 496.00","2426",330000,"544964","0.61","Underpriced"
"116 07 0 071.00","9026",863500,"1426267","0.61","Underpriced"
"072 09 0 110.00","3628",127000,"208757","0.61","Underpriced"
"119 06 0 298.00","3130",88270,"145811","0.61","Underpriced"
"071 15 0 280.00","2026",120500,"197491","0.61","Underpriced"
"135 05 0 020.00","3826",83000,"135893","0.61","Underpriced"
"059 16 0 088.00","3527",106000,"172379","0.61","Underpriced"
"147 06 0 027.00","4026",166000,"271986","0.61","Underpriced"
"104 15 0 042.00","2426",334000,"544964","0.61","Underpriced"
"064 13 0 045.00","6230",77000,"127241","0.61","Underpriced"
"081 11 0 518.00","226",67500,"109880","0.61","Underpriced"
"083 08 0 203.00","3629",142250,"234542","0.61","Underpriced"
"061 11 0 010.00","7332",121000,"199703","0.61","Underpriced"
"026 01 0 024.00","9326",98000,"159738","0.61","Underpriced"
"132 11 0 067.00","9526",291000,"474959","0.61","Underpriced"
"091 13 0 184.00","3330",124900,"203755","0.61","Underpriced"
"119 14 0 349.00","3126",95000,"156832","0.61","Underpriced"
"094 01 0 271.00","2328",144900,"238504","0.61","Underpriced"
"091 05 0 113.00","3329",94000,"153487","0.61","Underpriced"
"115 12 0 004.00","4429",375000,"618787","0.61","Underpriced"
"117 04 0 292.00","2228",342000,"558820","0.61","Underpriced"
"108 03 0 068.00","4135",55197,"90713","0.61","Underpriced"
"082 08 0 280.00","1926",135000,"222213","0.61","Underpriced"
"075 11 0 227.00","6228",87900,"143937","0.61","Underpriced"
"130 09 0 023.00","4327",477500,"777740","0.61","Underpriced"
"107 13 0 103.00","3026",62000,"102347","0.61","Underpriced"
"117 08 0 197.00","2226",430000,"702381","0.61","Underpriced"
"144 04 0 014.00","9226",517000,"844165","0.61","Underpriced"
"118 04 0 109.00","3127",153500,"252002","0.61","Underpriced"
"130 16 0 046.00","9226",514301,"844165","0.61","Underpriced"
"104 06 0 211.00","2426",330000,"544964","0.61","Underpriced"
"147 01 0 062.00","4026",165000,"271986","0.61","Underpriced"
"064 13 0 015.00","6230",77250,"127241","0.61","Underpriced"
"173 01 0 257.00","4079",77000,"126870","0.61","Underpriced"
"161 09 0 098.00","4027",214000,"348261","0.61","Underpriced"
"118 09 0 245.00","3726",275000,"448188","0.61","Underpriced"
"147 06 0 133.00","4028",120500,"197237","0.61","Underpriced"
"052 02 0 159.00","6927",71000,"116061","0.61","Underpriced"
"131 03 0 135.00","3727",375000,"617802","0.61","Underpriced"
"071 16 0 263.00","2026",120000,"197491","0.61","Underpriced"
"130 05 0 103.00","4327",475000,"777740","0.61","Underpriced"
"115 14 0 008.00","4430",321000,"523006","0.61","Underpriced"
"131 04 0 082.00","3727",374000,"617802","0.61","Underpriced"
"071 15 0 319.00","2026",120000,"197491","0.61","Underpriced"
"082 03 0 441.00","2026",120000,"197491","0.61","Underpriced"
"129 04 0 071.00","4429",377500,"618787","0.61","Underpriced"
"130 05 0 081.00","4327",475000,"777740","0.61","Underpriced"
"104 01 0 251.00","2526",275000,"448384","0.61","Underpriced"
"130 10 0 091.00","9026",863000,"1426267","0.61","Underpriced"
"082 09 0 261.00","107",308000,"507633","0.61","Underpriced"
"119 10 0 114.00","3126",95400,"156832","0.61","Underpriced"
"131 03 0 127.00","3727",377500,"617802","0.61","Underpriced"
"116 16 0 091.00","3228",400000,"652244","0.61","Underpriced"
"130 09 0 078.00","4327",473000,"777740","0.61","Underpriced"
"082 03 0 488.00","2026",120000,"197491","0.61","Underpriced"
"161 10 0 018.00","4028",120000,"197237","0.61","Underpriced"
"150 07 0 136.00","6027",85000,"139199","0.61","Underpriced"
"082 16 0 337.00","2326",223000,"365735","0.61","Underpriced"
"072 05 0 142.00","3628",127500,"208757","0.61","Underpriced"
"072 15 0 174.00","3627",119000,"193530","0.61","Underpriced"
"104 16 0 236.00","2226",429900,"702381","0.61","Underpriced"
"104 15 0 248.00","2426",330000,"544964","0.61","Underpriced"
"061 10 0 186.00","7332",122500,"199703","0.61","Underpriced"
"083 07 0 327.00","3629",143000,"234542","0.61","Underpriced"
"119 15 0 140.00","3131",94900,"155391","0.61","Underpriced"
"103 04 0 026.00","2526",275000,"448384","0.61","Underpriced"
"103 03 0 096.00","2526",273000,"448384","0.61","Underpriced"
"119 02 0 163.00","3130",89250,"145811","0.61","Underpriced"
"092 13 0 349.00","1126",230000,"377736","0.61","Underpriced"
"108 16 0 289.00","4132",85500,"140536","0.61","Underpriced"
"042 03 0 090.00","6942",113200,"186907","0.61","Underpriced"
"090 15 0 105.00","3328",115000,"188318","0.61","Underpriced"
"081 15 0 348.00","226",67000,"109880","0.61","Underpriced"
"083 06 0 351.00","2326",222500,"365735","0.61","Underpriced"
"095 10 0 062.00","4130",101800,"165917","0.61","Underpriced"
"082 07 0 447.00","2026",121000,"197491","0.61","Underpriced"
"147 01 0 071.00","4026",165300,"271986","0.61","Underpriced"
"050 15 0 048.00","4827",67000,"109132","0.61","Underpriced"
"161 07 0 122.00","4028",119900,"197237","0.61","Underpriced"
"061 07 0 226.00","7332",121300,"199703","0.61","Underpriced"
"084 01 0 148.00","3626",135500,"223658","0.61","Underpriced"
"130 15 0 080.00","9226",515000,"844165","0.61","Underpriced"
"081 12 0 258.00","126",161000,"263041","0.61","Underpriced"
"072 11 0 235.00","3627",117500,"193530","0.61","Underpriced"
"072 11 0 262.00","3627",117500,"193530","0.61","Underpriced"
"072 12 0 098.00","7330",123500,"203936","0.61","Underpriced"
"119 10 0 212.00","3126",95000,"156832","0.61","Underpriced"
